scorer,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000
bodyparts,nose,nose,nose,l_ear,l_ear,l_ear,r_ear,r_ear,r_ear,l_eye,l_eye,l_eye,r_eye,r_eye,r_eye
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
2795,457.4529285430908,265.24999380111694,0.9999997615814209,378.41516304016113,305.63509154319763,0.9999985694885254,421.5306339263916,343.7469606399536,0.9999974966049194,408.3563871383667,287.7934947013855,1.0,437.2538443803787,317.3149552345276,1.0
2796,457.0527367591858,265.53955245018005,0.9999998807907104,378.3309825658798,305.76814818382263,0.9999983310699463,421.59943068027496,343.754798412323,0.999997615814209,408.3179612159729,287.8223569393158,1.0,437.16708970069885,317.4584665298462,1.0
2797,456.81344509124756,265.4901354312897,0.9999998807907104,378.31412053108215,305.72780418395996,0.9999983310699463,421.58990693092346,343.7942614555359,0.9999978542327881,408.20319509506226,287.7773325443268,1.0,437.13395869731903,317.5358575582504,1.0
2798,456.8209300041199,266.013320684433,0.9999998807907104,378.33355700969696,305.703649520874,0.9999982118606567,421.488282084465,343.73262786865234,0.9999978542327881,408.16200971603394,287.727920293808,1.0,436.96935200691223,317.61516177654266,1.0
2799,456.8898844718933,266.0714180469513,0.9999998807907104,378.1462675333023,305.72754549980164,0.9999983310699463,421.4638466835022,343.7504744529724,0.9999979734420776,408.1552381515503,287.7320785522461,1.0,436.9502019882202,317.6135022640228,1.0
2800,456.94225692749023,266.1512314081192,0.9999998807907104,378.13614547252655,305.7223582267761,0.9999982118606567,421.4424366950989,343.7512264251709,0.9999979734420776,408.1498532295227,287.69354248046875,1.0,436.77036315202713,317.73097479343414,1.0
2801,456.910306930542,266.2234660387039,0.9999998807907104,377.9947166442871,305.4679043292999,0.9999984502792358,421.45599126815796,343.85086822509766,0.9999980926513672,407.91844749450684,287.40003657341003,1.0,436.7737389802933,317.87056708335876,1.0
2802,456.94840717315674,266.2260295152664,0.9999998807907104,377.93407249450684,305.69051575660706,0.9999985694885254,421.4179457426071,343.92830991744995,0.9999980926513672,407.92441964149475,287.436806678772,1.0,436.79232066869736,317.88145565986633,1.0
2803,456.9651827812195,266.3128697872162,0.9999998807907104,377.915132522583,305.7274217605591,0.9999986886978149,421.31728279590607,344.01275062561035,0.9999982118606567,407.86809253692627,287.4595556259155,1.0,436.7022485136986,317.84085631370544,1.0
2804,456.9917960166931,266.275625705719,0.9999998807907104,377.9430112838745,305.7841968536377,0.9999986886978149,421.23095512390137,344.2109844684601,0.9999984502792358,407.9174964427948,287.4031660556793,1.0,436.742186665535,317.8689692020416,1.0
2805,457.1147074699402,266.463862657547,0.9999997615814209,377.81213426589966,305.77288699150085,0.999998927116394,421.214271903038,344.18235778808594,0.9999983310699463,407.87510895729065,287.56940817832947,1.0,436.68602937459946,317.77846789360046,1.0
2806,457.09444761276245,266.38364136219025,0.9999997615814209,377.92824029922485,305.80137300491333,0.9999986886978149,421.21313869953156,344.18147468566895,0.9999982118606567,408.0369791984558,287.642596244812,1.0,436.72219413518906,317.8383618593216,1.0
2807,457.0508031845093,266.33380448818207,0.9999997615814209,377.9097499847412,305.89215636253357,0.9999986886978149,421.23542964458466,344.17720222473145,0.9999980926513672,408.0124988555908,287.63755559921265,1.0,436.7564178109169,317.74663043022156,1.0
2808,457.109911441803,266.30611395835876,0.9999997615814209,377.91414308547974,305.9247226715088,0.9999985694885254,421.16383814811707,344.2067575454712,0.9999980926513672,407.97274374961853,287.62197256088257,1.0,436.7622925043106,317.7383290529251,1.0
2809,457.1198453903198,266.3352504968643,0.9999997615814209,377.90946674346924,306.0597314834595,0.9999985694885254,421.16341507434845,344.2002007961273,0.9999980926513672,407.9834668636322,287.605703830719,1.0,436.7873163819313,317.8035444021225,1.0
2810,457.2153649330139,266.3845340013504,0.9999998807907104,377.97419929504395,305.8705680370331,0.9999984502792358,421.1405580043793,344.19844031333923,0.9999979734420776,407.96466612815857,287.6277554035187,1.0,436.79530519247055,317.80679059028625,1.0
2811,457.05937337875366,266.49329710006714,0.9999998807907104,377.97166538238525,305.88184094429016,0.9999984502792358,421.0958467721939,344.19298672676086,0.9999979734420776,407.95769906044006,287.6410324573517,1.0,436.8003153204918,317.8181462287903,1.0
2812,457.0683808326721,266.4926972389221,0.9999998807907104,377.9777879714966,305.9211440086365,0.9999984502792358,421.08484041690826,344.2024083137512,0.9999978542327881,408.00180101394653,287.97771739959717,1.0,436.7858017683029,317.9218200445175,1.0
2813,457.1699962615967,266.560071349144,0.9999998807907104,377.92153763771057,306.15935134887695,0.9999984502792358,421.008828163147,344.2229082584381,0.9999979734420776,407.9915282726288,287.9803764820099,1.0,436.7863183617592,317.85153794288635,1.0
2814,457.1644334793091,266.66523945331573,0.9999998807907104,377.97070121765137,305.9291718006134,0.9999985694885254,421.0335773229599,344.21797227859497,0.9999979734420776,408.0100893974304,287.96987223625183,1.0,436.79044902324677,317.85195338726044,1.0
2815,457.1504011154175,266.4873093366623,0.9999998807907104,377.93141746520996,305.97617959976196,0.9999985694885254,421.0494087934494,344.23468470573425,0.9999979734420776,407.9571053981781,287.96441864967346,1.0,436.80336451530457,317.8090387582779,1.0
2816,457.1706819534302,266.4919650554657,0.9999998807907104,377.9277892112732,305.98380160331726,0.9999985694885254,421.0518869161606,344.2037456035614,0.9999980926513672,407.99466824531555,287.9715065956116,1.0,436.779864192009,317.8008989095688,1.0
2817,457.1651449203491,266.41995203495026,0.9999998807907104,377.9430453777313,306.22146928310394,0.9999985694885254,421.0422303676605,344.21335315704346,0.9999980926513672,407.99807810783386,288.20486402511597,1.0,436.73768055438995,317.84213721752167,1.0
2818,457.08222341537476,266.4857782125473,0.9999998807907104,377.9428291320801,306.1112895011902,0.9999988079071045,421.11028587818146,344.22496819496155,0.9999980926513672,407.9297740459442,288.37593173980713,1.0,436.74867713451385,317.8200191259384,1.0
2819,457.125497341156,266.5834457874298,0.9999998807907104,377.893931388855,306.0976519584656,0.9999990463256836,421.22935593128204,344.2585325241089,0.9999980926513672,407.8774514198303,288.35710048675537,1.0,436.70857363939285,317.95018899440765,1.0
2820,456.94534158706665,266.6211415529251,0.9999998807907104,377.8905625343323,306.154762506485,0.999998927116394,421.1993408203125,344.2342047691345,0.9999978542327881,407.85975766181946,288.4780640602112,1.0,436.6810380220413,318.08393573760986,1.0
2821,457.18180894851685,266.73967802524567,0.9999998807907104,377.8981075286865,306.13883912563324,0.9999988079071045,421.15855050086975,344.28671050071716,0.9999979734420776,407.8131422996521,288.46026039123535,1.0,436.64747816324234,318.1431670188904,1.0
2822,457.2420268058777,266.8695788383484,0.9999998807907104,377.8095226287842,306.5550835132599,0.999998927116394,421.0653849840164,344.2839033603668,0.9999980926513672,407.667019367218,288.6669034957886,1.0,436.6435306072235,318.2798602581024,1.0
2823,457.30508947372437,267.95333847403526,0.9999998807907104,377.8701682090759,306.6095926761627,0.9999988079071045,420.9773102402687,344.2310891151428,0.9999980926513672,407.56397104263306,288.63789892196655,1.0,436.613065302372,318.23917627334595,1.0
2824,457.1670083999634,268.4652909934521,0.9999997615814209,377.96739196777344,306.43321454524994,0.999998927116394,421.07728838920593,344.2048342227936,0.9999982118606567,407.414657831192,288.59550285339355,1.0,436.60772746801376,318.4590013027191,1.0
2825,457.3299880027771,268.94897973537445,0.9999996423721313,377.9464168548584,306.6852514743805,0.999998927116394,421.01551139354706,344.52474880218506,0.9999985694885254,407.50714921951294,289.0763258934021,1.0,436.6913678050041,318.70182752609253,1.0
2826,457.6544075012207,269.35328817367554,0.9999995231628418,377.90180683135986,306.97062039375305,0.9999990463256836,421.01763582229614,344.80456471443176,0.9999984502792358,407.7367582321167,289.50277853012085,1.0,436.72468930482864,319.00796842575073,1.0
2827,457.80595111846924,269.98846769332886,0.9999992847442627,378.05777537822723,307.2655667066574,0.9999990463256836,421.04730117321014,345.10941219329834,0.9999984502792358,407.87546968460083,289.8557925224304,1.0,436.7731848359108,319.24562215805054,1.0
2828,457.914710521698,270.61086344718933,0.9999990463256836,377.9850423336029,307.37522035837173,0.9999990463256836,421.00224697589874,345.42416071891785,0.9999985694885254,407.9866433143616,290.17231702804565,1.0,436.6268764734268,319.47679567337036,1.0
2829,457.8881411552429,271.3092474937439,0.9999994039535522,378.03325641155243,307.53495836257935,0.9999990463256836,421.0879662036896,345.44285893440247,0.9999983310699463,407.86499667167664,290.86834502220154,1.0,436.64300912618637,319.63062262535095,1.0
2830,458.2077091932297,272.0632917881012,0.9999996423721313,378.16204380989075,307.41962093114853,0.9999992847442627,421.08660078048706,345.89910316467285,0.9999982118606567,407.9777498245239,291.0467383861542,1.0,436.54275077581406,320.1856894493103,1.0
2831,458.60749542713165,272.91349697113037,0.9999998807907104,378.2195510864258,307.3505041003227,0.9999992847442627,421.1734095811844,346.29613292217255,0.9999983310699463,408.25369691848755,290.9221075773239,1.0,436.3130413889885,321.04367542266846,1.0
2832,458.9976906776428,273.83479356765747,0.9999998807907104,378.46950924396515,307.628919839859,0.9999992847442627,421.0658369064331,346.8498874902725,0.9999986886978149,408.7272825241089,291.5083244740963,1.0,436.231437087059,322.0888376235962,1.0
2833,459.34308129549026,274.791157245636,0.9999998807907104,378.35415601730347,307.75411424040794,0.9999994039535522,421.1374794244766,347.15493792295456,0.9999984502792358,408.90618991851807,292.1415810585022,1.0,436.26294469833374,322.6331353187561,1.0
2834,459.41978204250336,275.4542465209961,0.9999998807907104,378.66959965229034,307.8634794652462,0.9999994039535522,421.37033784389496,347.56299206614494,0.9999982118606567,409.6139349937439,292.60858219861984,1.0,436.4045730829239,323.2663474082947,1.0
2835,459.8549729883671,276.5876363515854,0.9999998807907104,378.630016207695,308.29872557520866,0.9999992847442627,421.0276256799698,347.90611382573843,0.999997615814209,409.62963676452637,293.11200642585754,1.0,436.44750383496284,324.3008728027344,1.0
2836,460.3223746418953,277.3219316005707,0.9999998807907104,378.84798789024353,308.5339974164963,0.9999992847442627,421.1271208524704,348.9840427041054,0.9999970197677612,410.0043315887451,293.8226194381714,1.0,436.27890133857727,324.9403824210167,1.0
2837,460.6952621936798,278.1240293979645,0.9999997615814209,379.0151484012604,308.6311650276184,0.9999994039535522,421.4196025133133,349.84295129776,0.9999957084655762,410.20242166519165,294.5249409675598,1.0,436.19993321597576,325.5177710056305,1.0
2838,460.36907827854156,279.77637100219727,0.9999994039535522,379.08478581905365,308.8729804158211,0.9999994039535522,421.3678402900696,350.3941750526428,0.999995231628418,410.94244933128357,295.2906422615051,1.0,436.37710109353065,326.33276629447937,1.0
2839,460.91501623392105,281.89308190345764,0.9999973773956299,379.1002860069275,309.20291888713837,0.9999995231628418,421.03871965408325,350.7366843223572,0.9999954700469971,411.5244410932064,295.62842535972595,1.0,436.5393303632736,327.2496988773346,1.0
2840,461.3065527677536,283.0228565335274,0.999997615814209,379.1604037284851,309.85210955142975,0.9999992847442627,420.80246448516846,351.30665588378906,0.9999947547912598,411.8106849640608,296.0450339317322,1.0,436.58515852689743,327.8346104621887,1.0
2841,461.53989362716675,284.8817747235298,0.9999957084655762,379.6103727221489,310.19947052001953,0.9999992847442627,420.6856272816658,351.6994204521179,0.9999948740005493,412.0066957222298,296.5210380554199,1.0,436.6725737452507,329.2836995124817,1.0
2842,462.66633224487305,286.70852971076965,0.9999974966049194,379.81125169992447,310.5551884174347,0.9999990463256836,419.7262441813946,352.87971925735474,0.9999932050704956,412.3042635023594,297.5052671432495,1.0,436.7334359884262,329.9874892234802,1.0
2843,462.967059135437,287.9068965911865,0.9999983310699463,380.3490308225155,310.7596218585968,0.9999988079071045,419.77040523290634,353.3735489845276,0.9999929666519165,412.96144312620163,297.56888341903687,1.0,436.9252980351448,330.96568536758423,1.0
2844,463.28865242004395,289.2763934135437,0.9999996423721313,380.49313125014305,311.1777648925781,0.9999983310699463,419.95051812008023,353.94134855270386,0.9999935626983643,414.58488392829895,297.74118065834045,1.0,436.79130613803864,333.46730279922485,1.0
2845,464.1411306858063,291.16969788074493,0.9999998807907104,380.7124074101448,311.1156711578369,0.9999984502792358,419.9983286052011,354.4336882829666,0.9999936819076538,414.8479976654053,298.16768205165863,1.0,436.9296153783798,334.0210165977478,1.0
2846,464.48348665237427,292.409182369709,0.9999998807907104,381.0858896970749,311.3122968673706,0.9999982118606567,419.9916303874925,354.96587884426117,0.9999922513961792,415.09237575531006,299.6180204153061,1.0,436.8685225844383,334.96211218833923,1.0
2847,464.88641119003296,293.8110114336014,0.9999998807907104,381.4665447473526,311.5455491542816,0.9999980926513672,419.80041794478893,355.8315530270338,0.9999926090240479,416.12818479537964,300.2484986037016,1.0,436.5061423778534,336.0508236885071,1.0
2848,464.92369556427,295.2690408229828,0.9999997615814209,381.5905556678772,312.1108183860779,0.9999980926513672,419.8637359291315,356.38781371712685,0.999993085861206,415.90138030052185,301.10501086711884,1.0,436.46612641215324,337.09574127197266,1.0
2849,465.4088020324707,296.3056981563568,0.9999995231628418,382.02388048171997,312.37986183166504,0.9999978542327881,419.79702365398407,357.18712544441223,0.9999916553497314,416.712730884552,301.4491138458252,1.0,436.60154861211777,337.8454976081848,1.0
2850,465.27075147628784,298.21583116054535,0.9999996423721313,382.4930922985077,312.8609619140625,0.9999966621398926,419.79470604658127,357.7117167711258,0.99998939037323,417.71521615982056,302.4158923625946,1.0,436.7467725276947,338.9733452796936,1.0
2851,465.9100477695465,299.80457206070423,0.9999997615814209,383.2876787185669,313.2631516456604,0.9999948740005493,419.4128766655922,358.50868558883667,0.9999921321868896,417.9805488586426,302.87218141555786,1.0,436.5105663537979,339.76182317733765,1.0
2852,466.7089207172394,302.086119890213,0.9999997615814209,383.5691373348236,313.40426540374756,0.9999946355819702,419.3492488861084,359.76624727249146,0.9999953508377075,418.4546262025833,303.2305955886841,1.0,436.45876556634903,340.9054829478264,1.0
2853,466.88493728637695,303.49781799316406,0.9999997615814209,384.0975661277771,313.5307478904724,0.999994158744812,419.3708676099777,360.2747666835785,0.9999969005584717,418.7789908647537,303.63450264930725,1.0,436.37291473150253,341.95358073711395,1.0
2854,466.3745023012161,304.4783923625946,0.9999997615814209,383.93604850769043,313.64881110191345,0.9999933242797852,419.43711972236633,361.2508764266968,0.9999979734420776,418.7355623245239,304.72920274734497,1.0,436.53825682401657,342.88019609451294,1.0
2855,466.91322016716003,306.4634927511215,0.9999998807907104,384.234014749527,314.0486810207367,0.9999953508377075,419.13773703575134,361.5683648586273,0.9999983310699463,419.09724974632263,305.30900478363037,1.0,436.4416938126087,343.5625970363617,1.0
2856,467.4335762858391,307.95714412629604,0.9999998807907104,384.8183569908142,314.41624641418457,0.9999960660934448,419.2926680445671,362.1753363609314,0.9999988079071045,419.4653036594391,306.90492379665375,1.0,436.37678849697113,344.5138211250305,1.0
2857,468.1769625544548,309.25233912467957,0.9999998807907104,385.3613934516907,314.7061299085617,0.9999972581863403,418.84013748168945,362.623531460762,0.9999986886978149,420.27149602770805,307.63053077459335,1.0,436.8135374188423,345.13197231292725,1.0
2858,468.1146773174405,310.9896867275238,0.9999997615814209,385.98309898376465,314.8671946525574,0.999997615814209,418.55911695957184,363.0028750896454,0.9999986886978149,420.9758628606796,308.9792930483818,1.0,436.73597687482834,346.172785282135,1.0
2859,468.9649743437767,313.67326521873474,0.9999997615814209,386.46960186958313,315.41027253866196,0.9999977350234985,418.29827892780304,363.4510022997856,0.9999984502792358,421.28958094120026,309.35900020599365,1.0,436.42489981651306,347.55013036727905,1.0
